,sample_id,farm,visit_number,date_collected,ctx_m,animals_sampled,weaned_heifer,adult,dry,footpath,amp_c,ct_pos,cipR,tetR,cephR,strepR,amoxR,plain_undiluted,anything_waste,heifers_waste,whichclinresp,firstmastitis,poultry,equine,total_cattle,yield,herd_size,bought_pre,scc,pneum_vacc,diarrvacc,anticocc,halocur,nsaiddiarr,trough_clean,time_dam,um_spray,give_col,wean,pattern,percentdryoff,calving_group,calhousing_type,calhousing_older,hectares,othergraze,bvdvacc,ibrvacc,leptovacc,salmvacc,lungvacc,clostvacc,organic,daystreatmast,timesfirstmast,injectmast,nsaidmast,treatfoot,abcalve,nsaidcalve,calveclean,milkgraze,lime,predip,acf,cleancluster,drytrough,premises,shows,market,hostfarmwalk,starling,deer,badger,rook,pigeon,fox,pheasant,rat,shoot,hunt,outsource,feedlorry,muckspreader,aiexternal,machinery,bedmilk_1,bedmilk_2,bedmilk_3,bedmilk_4,bedmilk_6,bedmilk_8,foragetype_1,foragetype_2,foragetype_3,foragetype_4,foragetype_5,foragetype_6,foragetype_7,foragetype_8,foragebought,manure_1,manure_2,manure_3,manure_4,manure_5,manure_6,manure_7,manure_8,manure_9,s_housed_outdoor,cefq_dct,ceph_dct,fram_dct,clox_dct,s_calving_now,water,total_mg_pcu,ceph_3_4,ceph_1,co_amox,tet,amox,fq,novobiocin,pen,cefalexin,strep,preweaned_heifer
40,ATL40,ATL,7,22/08/2017,0,h,1,0,0,0,0,0,0,1,1,0,0,790,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
41,ATL41,ATL,7,22/08/2017,0,h,1,0,0,0,0,0,0,1,1,0,1,770,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
42,ATL42,ATL,7,22/08/2017,0,a,0,1,0,0,0,0,0,1,1,0,1,530,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
43,ATL43,ATL,7,22/08/2017,0,a,0,1,0,0,0,0,0,1,1,0,1,1180,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
44,ATL44,ATL,7,22/08/2017,0,h,0,0,0,1,0,0,0,1,1,0,1,850,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,outdoor,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
45,ATL45,ATL,8,26/09/2017,0,h,0,0,0,1,0,0,0,0,1,0,0,10,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,outdoor,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
46,ATL46,ATL,8,26/09/2017,0,h,1,0,0,0,0,0,0,0,0,0,0,180,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
47,ATL47,ATL,8,26/09/2017,0,h,1,0,0,0,0,0,0,1,1,0,0,280,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
48,ATL48,ATL,8,26/09/2017,0,a,0,1,0,0,0,0,0,0,1,0,1,290,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
49,ATL49,ATL,8,26/09/2017,0,a,0,1,0,0,0,0,0,1,1,0,0,240,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
50,ATL50,ATL,9,18/10/2017,1,a,0,1,0,0,0,1,0,0,1,0,1,330,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
51,ATL51,ATL,9,18/10/2017,0,a,0,1,0,0,0,0,0,1,0,0,0,20,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
52,ATL52,ATL,9,18/10/2017,0,h,1,0,0,0,0,0,0,1,1,1,1,690,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
53,ATL53,ATL,9,18/10/2017,0,h,1,0,0,0,0,0,0,1,1,0,1,120,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
54,ATL54,ATL,10,20/11/2017,0,h,0,0,0,0,1,1,0,0,1,1,1,400,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
55,ATL55,ATL,10,20/11/2017,0,h,0,0,0,0,0,0,0,0,0,1,1,380,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
56,ATL56,ATL,10,20/11/2017,0,a,0,1,0,0,0,0,0,0,1,0,0,170,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
57,ATL57,ATL,10,20/11/2017,0,a,0,1,0,0,0,0,0,0,0,1,0,70,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
58,ATL58,ATL,10,20/11/2017,0,h,0,0,0,1,0,0,0,0,0,0,0,60,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,outdoor,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
59,ATL59,ATL,10,20/11/2017,0,h,1,0,0,0,0,0,0,0,0,1,0,130,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
60,ATL60,ATL,10,20/11/2017,0,h,1,0,0,0,0,0,0,1,0,1,0,130,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
61,ATL61,ATL,11,20/12/2017,0,h,1,0,0,0,0,0,0,1,1,0,0,460,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
62,ATL62,ATL,11,20/12/2017,0,d,0,0,1,0,1,1,0,1,1,0,1,410,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
63,ATL63,ATL,11,20/12/2017,0,a,0,1,0,0,0,0,0,1,0,0,0,440,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
64,ATL64,ATL,11,20/12/2017,0,d,0,0,1,0,0,0,0,1,0,0,1,30,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
65,ATL65,ATL,12,23/01/2018,0,h,1,0,0,0,0,0,0,1,0,0,1,690,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
66,ATL66,ATL,12,23/01/2018,0,h,1,0,0,0,0,0,0,0,0,0,0,40,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
67,ATL67,ATL,12,23/01/2018,0,d,0,0,1,0,0,0,0,1,0,0,1,640,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
68,ATL68,ATL,12,23/01/2018,0,a,0,1,0,0,0,0,0,0,0,0,1,460,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
69,ATL69,ATL,12,23/01/2018,0,a,0,1,0,0,0,0,0,0,0,1,1,30,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
70,ATL70,ATL,12,23/01/2018,1,d,0,0,1,0,0,1,0,1,1,1,1,4040,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
71,ATL71,ATL,13,20/02/2018,0,h,1,0,0,0,0,0,0,0,0,0,0,10,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
72,ATL72,ATL,13,20/02/2018,0,h,1,0,0,0,0,0,0,0,0,1,0,820,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
73,ATL73,ATL,13,20/02/2018,0,d,0,0,1,0,0,0,0,1,0,0,0,140,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
74,ATL74,ATL,13,20/02/2018,0,a,0,1,0,0,0,0,0,0,0,1,1,10,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
75,ATL75,ATL,13,20/02/2018,0,a,0,1,0,0,0,0,0,0,0,1,0,10,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
76,ATL76,ATL,13,20/02/2018,0,d,0,0,1,0,0,0,0,1,0,0,1,20,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
77,ATL77,ATL,14,21/03/2018,0,h,1,0,0,0,0,0,0,0,0,0,0,20,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
78,ATL78,ATL,14,21/03/2018,0,h,1,0,0,0,0,0,0,1,0,1,1,250,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
79,ATL79,ATL,14,21/03/2018,0,d,0,0,1,0,0,0,0,1,0,0,1,760,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
80,ATL80,ATL,14,21/03/2018,0,a,0,1,0,0,0,0,0,0,0,0,0,80,1,0,Amphenicol,td/multiject,0,0,2,1,2,21,153,1,Y,1,1,0,1,1,1,1,3,2,60,1,2,1,280,Y,Y,Y,Y,N,Y,N,0,4,1,5,5,0,0,0,1,1,0,1,0,1,2,2,0,0,1,1,2,2,1,2,1,2,2,2,1,0,1,1,1,0,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,1,yes,yes,no,yes,yes,no,no,no,no,housed,0,0,1,0,1,0,13.14363309,0,0.716700473,0,2.261568627,0,0,0.086544963,1.903051611,0.036060401,0,0
